driverId,year,dstnd_points,results_laps,wins,res_1,res_2,res_3,res_4,res_5,res_6,res_7,res_8,res_9,res_10,res_11,res_12,res_13,res_14,res_15,res_16,res_17,res_18,res_19,res_20,res_21,res_22,res_23,res_24,grid_1,grid_2,grid_3,grid_4,grid_5,grid_6,grid_7,grid_8,grid_9,grid_10,grid_11,grid_12,grid_13,grid_14,grid_15,grid_16,grid_17,grid_18,grid_19,grid_20,grid_21,grid_22,grid_23,grid_24,races
20,2021.0,43.0,1263.0,0.0,0,1,0,0,2,0,1,0,1,2,2,3,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,3,1,1,0,2,0,1,1,0,0,0,0,0,0,0
20,2022.0,37.0,1101.0,0.0,0,0,0,0,0,2,0,4,1,3,3,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
21,1996.0,0.0,96.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1997.0,8.0,506.0,0.0,0,0,1,1,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1998.0,15.0,294.0,0.0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1999.0,5.0,156.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2000.0,18.0,230.0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2001.0,8.0,72.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2002.0,7.0,90.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2003.0,12.0,700.0,1.0,1,0,0,0,0,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0
21,2004.0,22.0,1032.0,0.0,0,0,0,1,1,2,2,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2005.0,58.0,902.0,1.0,1,1,1,4,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2006.0,72.0,1028.0,1.0,1,0,4,3,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2007.0,21.0,927.0,0.0,0,0,0,1,2,2,0,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2008.0,0.0,800.0,0.0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0
21,2009.0,8.0,927.0,0.0,0,1,0,0,0,0,0,0,2,1,3,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,2,0,0,0,0,0,0,0
22,1996.0,7.0,247.0,0.0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1997.0,6.0,238.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1998.0,4.0,144.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1999.0,6.0,160.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2000.0,58.0,208.0,1.0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2001.0,54.0,71.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2002.0,77.0,53.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2003.0,65.0,763.0,2.0,2,1,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2004.0,114.0,1107.0,2.0,2,7,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2005.0,38.0,1122.0,0.0,0,2,2,0,1,1,1,1,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2006.0,30.0,982.0,0.0,0,0,0,2,1,3,3,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2007.0,0.0,948.0,0.0,0,0,0,0,0,0,0,0,1,4,4,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,1,0,2,1,0,0,0,0,0,0,0
22,2008.0,11.0,929.0,0.0,0,0,1,0,0,1,1,0,0,0,2,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,3,2,0,0,0,0,0,0,0,0
22,2009.0,77.0,977.0,2.0,2,3,1,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2010.0,47.0,1030.0,0.0,0,0,0,1,1,1,1,1,2,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2011.0,4.0,976.0,0.0,0,0,0,0,0,0,0,0,2,0,0,3,4,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,5,1,1,0,0,0,0,0,0,0,0
23,1997.0,9.0,339.0,0.0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1998.0,10.0,219.0,0.0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1999.0,7.0,156.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2000.0,24.0,204.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2001.0,48.0,36.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2002.0,42.0,104.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2003.0,58.0,844.0,2.0,2,1,0,4,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2004.0,24.0,579.0,0.0,0,1,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2005.0,45.0,1076.0,0.0,0,0,2,2,1,4,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2006.0,20.0,938.0,0.0,0,0,1,1,0,1,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
23,2007.0,5.0,840.0,0.0,0,0,0,0,0,1,0,2,0,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
24,2005.0,1.0,189.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2006.0,1.0,949.0,0.0,0,0,0,0,0,0,0,1,0,3,2,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0
24,2007.0,3.0,722.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,4,0,0,0,0,0,0,0,0,0
24,2009.0,0.0,262.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2010.0,21.0,832.0,0.0,0,0,0,0,0,1,1,0,3,1,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0
24,2011.0,0.0,847.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,0,0
25,1997.0,4.0,59.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1998.0,17.0,375.0,0.0,0,0,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1999.0,0.0,75.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2000.0,2.0,215.0,0.0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2005.0,6.0,62.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2007.0,13.0,806.0,0.0,0,0,1,1,0,0,1,0,1,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
26,2006.0,0.0,951.0,0.0,0,0,0,0,0,0,0,0,1,2,3,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,3,0,0,0,0,0,0,0
26,2007.0,0.0,306.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2005.0,4.0,955.0,0.0,0,0,0,0,1,0,0,0,0,0,1,1,3,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,5,1,0,0,0,0,0,0
27,2006.0,0.0,831.0,0.0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0
27,2007.0,0.0,390.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2006.0,0.0,171.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2007.0,0.0,272.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,2010.0,0.0,331.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,1996.0,26.0,311.0,1.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1997.0,53.0,527.0,3.0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1998.0,70.0,345.0,5.0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1999.0,16.0,190.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2000.0,98.0,233.0,8.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2001.0,113.0,73.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2002.0,144.0,109.0,11.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2003.0,93.0,988.0,6.0,6,0,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2004.0,148.0,1089.0,13.0,13,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2005.0,62.0,1007.0,1.0,1,3,1,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2006.0,121.0,1092.0,7.0,7,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2010.0,72.0,1023.0,0.0,0,0,0,3,0,2,2,0,3,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
30,2011.0,76.0,883.0,0.0,0,0,0,1,2,2,1,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2012.0,49.0,966.0,0.0,0,0,1,0,0,1,4,0,0,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
31,2001.0,25.0,38.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2002.0,50.0,109.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2003.0,82.0,904.0,2.0,2,5,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2004.0,58.0,1076.0,1.0,1,1,1,2,5,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,2005.0,60.0,827.0,3.0,3,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2006.0,26.0,441.0,0.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2004.0,3.0,886.0,0.0,0,0,0,0,0,1,0,0,1,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0
32,2005.0,9.0,641.0,0.0,0,0,0,0,1,0,1,3,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
32,2006.0,2.0,655.0,0.0,0,0,0,0,0,0,0,2,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0
32,2010.0,0.0,149.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,2005.0,7.0,1125.0,0.0,0,0,1,0,0,0,0,1,0,2,1,2,5,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,0,0,0,0,0,0,0,0
33,2006.0,0.0,884.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0
34,2006.0,0.0,77.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1996.0,26.0,411.0,1.0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1997.0,43.0,429.0,4.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1998.0,20.0,371.0,0.0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2000.0,15.0,227.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2001.0,12.0,45.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2002.0,4.0,82.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2003.0,6.0,662.0,0.0,0,0,0,0,0,2,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2004.0,0.0,177.0,0.0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2005.0,9.0,1033.0,0.0,0,0,0,1,0,1,0,1,1,1,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,1,2,0,2,3,0,0,0,0,0,0,0,0,0,0
35,2006.0,7.0,617.0,0.0,0,0,0,0,0,1,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
36,2006.0,0.0,201.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1999.0,1.0,114.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2000.0,2.0,127.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2001.0,3.0,72.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2002.0,0.0,93.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2005.0,4.0,57.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
